id,budget_id,date,amount,payee_name,category_id,category_name,account_name,memo,approved,cleared,transfer_account_id,transfer_account_name,debt_transaction_type,is_split,parent_transaction_id
bf203aa2-f7cd-46ae-8fa9-0e3bad6a285f,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-24,-54.49,TechMart Electronics,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,1,cleared,,,,0,
3ad1d04c-377c-49ca-9050-888c2000780a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-24,-53.88,TechMart Electronics,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,1,cleared,,,,0,
9e335d27-6522-4d67-a35d-d54ab80a07e7,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-24,-40.63,Comfort Living,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
5a675ad6-8537-41b7-aa98-f2a37d0717be,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-24,-127.49,MobileFirst Wireless,6cf93a84-c585-4d7e-b60a-e50c3fea7f61,Phone,Rewards Visa,,1,cleared,,,,0,
47987df3-8620-46b8-9f57-22f5c66d7ccf,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-24,-86.2,City Water District,af8c6329-3e75-4d42-8497-3eefb30da322,Water/Sewer,Rewards Visa,,1,cleared,,,,0,
cf250d22-3bc4-4ae4-ae94-8a64b35efa7c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-23,-72.15,AutoCare Service Center,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
17f71d75-670e-491e-b364-3eb65dc0969a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-23,-81.36,Quick Lube Express,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
57f22fc5-79a0-40b4-a790-0654e8829c1f,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-23,-5.77,Daily Grind Cafe,d4673e6d-97e5-478e-9098-d7825642274f,Coffee Shops,Rewards Visa,,1,cleared,,,,0,
77df124d-2fe6-40ce-8b20-445414c53110,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-23,-149.59,FastNet Internet,50e0e035-d713-4a6d-be1f-e853184fe2df,Internet,Rewards Visa,,1,cleared,,,,0,
4ccf8ded-0b12-421c-b282-facc03de68d0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-23,-59.81,Comfort Living,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
e93a2da4-0319-40c3-a289-84a4afb3aec0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-22,-41.66,Yoga Studio,ca4b0759-d855-4f21-8499-42025bab4419,Fitness,Rewards Visa,,1,cleared,,,,0,
272c8efd-ff0d-4da5-a6bd-b44afb751ac9,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-22,-37.6,Game Zone,ce39dc32-7f4e-4a4f-9328-68c9f697f6d2,Entertainment,Rewards Visa,,1,cleared,,,,0,
7efc492a-2b30-46f3-8b9c-d20ff3932419,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-22,-158.19,FastNet Internet,50e0e035-d713-4a6d-be1f-e853184fe2df,Internet,Rewards Visa,,1,cleared,,,,0,
81ba5f02-f14c-4eca-8c33-f7309261c1cc,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-22,-76.86,TechMart Electronics,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,1,cleared,,,,0,
21fb1624-d1b7-42aa-bd7a-50b6d42e587d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-21,-160.79,City Water District,af8c6329-3e75-4d42-8497-3eefb30da322,Water/Sewer,Rewards Visa,,1,cleared,,,,0,
61e29fbb-d320-4d50-86d9-c6ddda361da5,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-21,-197.08,MobileFirst Wireless,6cf93a84-c585-4d7e-b60a-e50c3fea7f61,Phone,Rewards Visa,,1,cleared,,,,0,
b1a76d00-f4e3-4d3f-a15c-f820178daeaa,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-21,-84.12,City Water District,af8c6329-3e75-4d42-8497-3eefb30da322,Water/Sewer,Rewards Visa,,1,cleared,,,,0,
abbb48b1-8bc9-4ef5-a8e1-6ea9d2def4d4,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-20,-73.72,Fashion Forward,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,1,cleared,,,,0,
89640f57-75d4-4dc5-8907-0ed6fc20abec,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-20,-10.45,CloudStorage Pro,36b782be-b33c-4ae9-9116-b3a794e430f1,Subscriptions,Rewards Visa,,1,cleared,,,,0,
cb7ce950-20f8-42af-8727-7a941a7b721c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-20,-33.99,Thai Garden,42bb8ceb-37f0-4cc0-b28e-d967578503fc,Dining Out,Rewards Visa,,1,cleared,,,,0,
1eae5e41-8696-4965-a629-eb31fc6d0cd0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-19,-22.99,AMZN Mktp,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
a9559f34-8f79-46be-a805-aaf4caed2b2a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-19,-88.54,AutoCare Service Center,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
3a007c18-3c92-4be6-ae58-7bf133c16be8,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-19,-53.08,Urban Threads,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,1,cleared,,,,0,
267b57f6-6588-496b-bf5c-1ddf076f3116,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-19,-96.89,TechMart Electronics,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,1,cleared,,,,0,
96283cb4-83d7-453d-a3bd-c60f2947541a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-18,-83.99,AutoCare Service Center,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
01d4c689-4f9a-4d10-8c6f-15ba598588b3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-18,-16.67,QuickCare Clinic,d97766af-77f1-4468-adfc-df962d27e024,Healthcare,Rewards Visa,,1,cleared,,,,0,
b09952a0-3fa9-425b-96fe-51db98625eee,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-18,-24.7,Riverside Cafe,42bb8ceb-37f0-4cc0-b28e-d967578503fc,Dining Out,Rewards Visa,,1,cleared,,,,0,
a877c401-f71d-49e2-b013-99928611b25c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-18,-99.45,Fashion Forward,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,1,cleared,,,,0,
45ade86e-585b-41c4-ba49-f7def332a29a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-17,-79.81,FitLife Gym,ca4b0759-d855-4f21-8499-42025bab4419,Fitness,Rewards Visa,,1,cleared,,,,0,
7d430779-0dd6-4dbc-ad5a-b3d5922dcf3c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-17,-91.77,QuickCare Clinic,d97766af-77f1-4468-adfc-df962d27e024,Healthcare,Rewards Visa,,1,cleared,,,,0,
6f99fa56-3ac0-44af-b771-dc7e1ab8bcd1,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-16,-14.99,Amazon,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
a2e3ab1c-ff60-40ca-a802-29934a9cc90a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-16,-61.18,Yoga Studio,ca4b0759-d855-4f21-8499-42025bab4419,Fitness,Rewards Visa,,1,cleared,,,,0,
268d21fc-7917-42f8-97b3-31202acfa73c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-16,-77.41,Thai Garden,42bb8ceb-37f0-4cc0-b28e-d967578503fc,Dining Out,Rewards Visa,,1,cleared,,,,0,
94f5e847-6005-4fe7-aa43-0a56a8d2c789,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-16,-55.02,QuickFill Gas,0f0823c2-1186-461d-a46e-1d41ad869106,Gas,Rewards Visa,,1,cleared,,,,0,
9820b8e6-5cf2-4198-9b92-ffe2d4ee48b7,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-16,-73.56,MobileFirst Wireless,6cf93a84-c585-4d7e-b60a-e50c3fea7f61,Phone,Rewards Visa,,1,cleared,,,,0,
532252d1-7234-4524-b892-6e59b4d56ca8,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-15,-4.02,Bean There Coffee,d4673e6d-97e5-478e-9098-d7825642274f,Coffee Shops,Rewards Visa,,1,cleared,,,,0,
4ce42775-3484-4da6-b6e9-8e5901b16343,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-15,-63.44,Concert Hall,ce39dc32-7f4e-4a4f-9328-68c9f697f6d2,Entertainment,Rewards Visa,,1,cleared,,,,0,
de8b55ef-5e54-4636-9e71-2f09c742fc96,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-15,-30.83,Fashion Forward,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,1,cleared,,,,0,
7dfe007a-d71f-4bd8-84e2-a16a419fa177,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-15,-1522.7,Transfer : Rewards Visa,,Uncategorized,Main Checking,,1,cleared,ccddb669-3b7a-4665-ad26-652110322321,Rewards Visa,,0,
7a0bf815-4699-492d-8710-2219942b9ebb,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-15,1522.7,Transfer : Main Checking,,Uncategorized,Rewards Visa,,1,cleared,efdfffd0-fbc6-4fdd-bbc9-0aa37b1f0086,Main Checking,,0,
aa7bb46d-b3a3-4516-a7e8-f06d141215f7,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-15,80.47,Reconciliation Balance Adjustment,,Uncategorized,Investment Account,Entered automatically by YNAB,1,reconciled,,,,0,
fab21242-8965-49f0-a851-597170284f46,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-14,-12.99,AMZN Mktp,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
7fb40268-6e6d-4823-a951-65cdac34ea19,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-14,-71.86,Cinema World,ce39dc32-7f4e-4a4f-9328-68c9f697f6d2,Entertainment,Rewards Visa,,1,cleared,,,,0,
a05122d3-1c7a-4339-9fcf-912ea2c395a3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-14,-113.77,MobileFirst Wireless,6cf93a84-c585-4d7e-b60a-e50c3fea7f61,Phone,Rewards Visa,,1,cleared,,,,0,
22c89e96-4c03-4526-8024-1b4e443cdea4,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-14,-186.26,FastNet Internet,50e0e035-d713-4a6d-be1f-e853184fe2df,Internet,Rewards Visa,,1,cleared,,,,0,
15f5eff6-107b-442c-9c2e-302ea530e0a9,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-14,-10.59,StreamFlix,36b782be-b33c-4ae9-9116-b3a794e430f1,Subscriptions,Rewards Visa,,1,cleared,,,,0,
b2bd4abd-8cfb-406d-9f72-6154d57d5abf,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-13,-21.19,Urban Threads,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,1,cleared,,,,0,
2f2b3069-4b46-45a0-a42e-0c003010f8c2,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-13,-46.23,Classic Outfitters,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,1,cleared,,,,0,
d0d3b1fb-2dd3-43c7-88ad-1450515be8ba,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-13,-115.66,MobileFirst Wireless,6cf93a84-c585-4d7e-b60a-e50c3fea7f61,Phone,Rewards Visa,,1,cleared,,,,0,
6b5d3426-d3cf-48c6-b27c-40b6f908bad4,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-13,-62.74,Burger Barn,42bb8ceb-37f0-4cc0-b28e-d967578503fc,Dining Out,Rewards Visa,,1,cleared,,,,0,
114e8135-2dbc-42a9-9464-424e37e1e619,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-12,-44.99,Amazon Marketplace,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
6272774f-5c80-42b3-87c0-06a9192bf2d6,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-12,-53.62,Valley Fresh Market,19a59c78-334b-4401-8019-5e12b9e917d6,Groceries,Rewards Visa,,1,cleared,,,,0,
530e1aa5-e89f-4c7b-8b9a-2e58933cd131,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-12,-97.03,Sunshine Foods,19a59c78-334b-4401-8019-5e12b9e917d6,Groceries,Rewards Visa,,1,cleared,,,,0,
9aac7489-864c-4781-b854-1df62945160c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-12,-127.84,Metro Power Co,603b716e-440b-47fc-99ad-5995588b6c71,Electricity,Rewards Visa,,1,cleared,,,,0,
323cd8c3-9775-4424-9c16-b5440bb5d61c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-12,-26.33,Game Zone,ce39dc32-7f4e-4a4f-9328-68c9f697f6d2,Entertainment,Rewards Visa,,1,cleared,,,,0,
d41766c3-c18f-482f-b913-d3ecd5401448,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-12,-68.49,Gadget Galaxy,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,0,cleared,,,,0,
09a6002f-c84e-4c1d-a83f-06e89fd6f069,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-11,-52.3,AutoCare Service Center,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
ee00d487-386c-489e-8607-11477e3d7321,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-11,-38.9,Yoga Studio,ca4b0759-d855-4f21-8499-42025bab4419,Fitness,Rewards Visa,,1,cleared,,,,0,
9bb01c31-cbd2-4e95-a127-2f877d8cd4a8,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-11,-43.19,QuickFill Gas,0f0823c2-1186-461d-a46e-1d41ad869106,Gas,Rewards Visa,,1,cleared,,,,0,
b33533a4-70c5-4f71-ab80-1bcc3cd114b6,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-11,-69.63,Quick Lube Express,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
2d575124-815c-4716-8e5f-7f6d113b5d9f,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-11,-13.3,Valley Pharmacy,d97766af-77f1-4468-adfc-df962d27e024,Healthcare,Rewards Visa,,1,cleared,,,,0,
4e607376-5c9d-4207-8711-449bf74571ae,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-10,-39.09,Gadget Galaxy,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,1,cleared,,,,0,
391e5902-523d-47b8-8cb9-631f2200207d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-10,-84.24,Valley Pharmacy,d97766af-77f1-4468-adfc-df962d27e024,Healthcare,Rewards Visa,,1,cleared,,,,0,
bc117317-c6cc-45c7-955c-62c4d889d771,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-09,-16.99,Amazon Marketplace,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
93912772-1e0b-4b61-a8e2-df9656063819,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-09,-14.88,Game Zone,ce39dc32-7f4e-4a4f-9328-68c9f697f6d2,Entertainment,Rewards Visa,,1,cleared,,,,0,
63f88132-0363-4414-b59d-d0e26fb33610,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-09,-66.04,Kids Corner,c7826ef0-d98c-4bd1-8608-d3b91e038b30,Baby & Kids,Rewards Visa,,1,cleared,,,,0,
bd49ca06-4a40-4d45-9af1-5fe134544947,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-08,-34.99,Amazon Prime,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
7b15fa7b-c516-4f6a-b6a1-61ce4c641fb4,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-08,-28.32,Cinema World,ce39dc32-7f4e-4a4f-9328-68c9f697f6d2,Entertainment,Rewards Visa,,1,cleared,,,,0,
4488e3c2-fc22-4a97-af9b-7ffad92d7956,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-08,-14.37,CloudStorage Pro,36b782be-b33c-4ae9-9116-b3a794e430f1,Subscriptions,Rewards Visa,,1,cleared,,,,0,
64261492-dfaf-4cd1-8fff-b35d2639cd9d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-08,-12.6,AutoCare Service Center,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
208d2430-93b8-45ce-a031-78a970d49a0d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-08,-96.61,FastNet Internet,50e0e035-d713-4a6d-be1f-e853184fe2df,Internet,Rewards Visa,,1,cleared,,,,0,
083cf2c7-d41b-46fe-ab17-1894ac2116c9,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-08,-36.65,Corner Mart,19a59c78-334b-4401-8019-5e12b9e917d6,Groceries,Rewards Visa,,1,cleared,,,,0,
31d8f280-5e2e-455d-8282-3c8df27a591c,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-08,-24.97,Speedy Fuel,0f0823c2-1186-461d-a46e-1d41ad869106,Gas,Rewards Visa,,0,cleared,,,,0,
f442af9d-a908-4ced-92ae-53062f739e6a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-07,-68.29,Cinema World,ce39dc32-7f4e-4a4f-9328-68c9f697f6d2,Entertainment,Rewards Visa,,1,cleared,,,,0,
8198eaf6-6604-4de3-bc48-8c4292eb9555,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-07,-19.32,NewsDaily Plus,36b782be-b33c-4ae9-9116-b3a794e430f1,Subscriptions,Rewards Visa,,1,cleared,,,,0,
9acf7b2e-45ef-450b-8c84-b2759495945b,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-06,-29.99,Amazon,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
37aeea91-e586-41d8-81ae-d31426bd1982,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-06,-47.39,Kids Corner,c7826ef0-d98c-4bd1-8608-d3b91e038b30,Baby & Kids,Rewards Visa,,1,cleared,,,,0,
2f888ba1-8cfe-4279-ad87-16cb293bcf88,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-06,-31.94,Quick Lube Express,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
f5f9c557-359b-467b-9002-ae161e7e03c1,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-06,-11.9,NewsDaily Plus,36b782be-b33c-4ae9-9116-b3a794e430f1,Subscriptions,Rewards Visa,,1,cleared,,,,0,
4be6122c-0b25-4214-890f-97f8e890c108,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-06,-87.76,Little Ones Shop,c7826ef0-d98c-4bd1-8608-d3b91e038b30,Baby & Kids,Rewards Visa,,1,cleared,,,,0,
38b6caba-e585-40d5-a25e-8bcc2fbadb23,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-06,-16.16,Thai Garden,42bb8ceb-37f0-4cc0-b28e-d967578503fc,Dining Out,Rewards Visa,,0,cleared,,,,0,
06845400-9daa-466f-875d-be7bad217c23,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-05,-94.08,Yoga Studio,ca4b0759-d855-4f21-8499-42025bab4419,Fitness,Rewards Visa,,1,cleared,,,,0,
12d86763-c323-4ed6-b1b2-a18948fc019f,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-05,-83.85,Kids Corner,c7826ef0-d98c-4bd1-8608-d3b91e038b30,Baby & Kids,Rewards Visa,,1,cleared,,,,0,
92d81e7d-cf4d-412f-8409-62513d7ba7d0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-05,-36.87,Classic Outfitters,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,1,cleared,,,,0,
5abc1f1e-ed3b-4d5f-836b-56b4757dcd0d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-05,-50.19,AutoCare Service Center,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
a3399035-f8a4-43d7-98aa-7cce2ade8cff,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-05,-382.85,Transfer : Savings,beacd8ec-29f5-4a5a-93e9-c6c71036d6b3,Savings Transfer,Main Checking,,1,cleared,09bcca8d-e0e3-4c7d-a5df-cbdb47b261df,Savings,,0,
c6830b96-751d-4500-802f-e7c1463bedaa,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-05,382.85,Transfer : Main Checking,,Uncategorized,Savings,,1,cleared,efdfffd0-fbc6-4fdd-bbc9-0aa37b1f0086,Main Checking,,0,
6ba05454-166d-4b72-a175-910e46b2c48d,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-04,-39.99,AMZN Mktp,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
73f3d1ba-aa7a-448d-bcd7-4696d56be473,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-04,-59.67,Comfort Living,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
70b8d979-3ba3-48d9-b979-26fa7cafbbff,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-04,-93.96,QuickCare Clinic,d97766af-77f1-4468-adfc-df962d27e024,Healthcare,Rewards Visa,,1,cleared,,,,0,
18f72af1-1c14-4002-826d-91cb732c20a8,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-04,-135.77,City Water District,af8c6329-3e75-4d42-8497-3eefb30da322,Water/Sewer,Rewards Visa,,1,cleared,,,,0,
1f41c5a6-1e87-409e-97a6-7018637b4347,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-04,-56.55,FastNet Internet,50e0e035-d713-4a6d-be1f-e853184fe2df,Internet,Rewards Visa,,1,cleared,,,,0,
2efe79c9-c668-4984-8517-e4cbd4355f03,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-04,-44.75,Quick Lube Express,93546e19-f488-43df-9bfb-1879d71e7208,Car Maintenance,Rewards Visa,,1,cleared,,,,0,
20b5d757-9fa4-4039-9961-761bc838f340,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-03,-19.99,AMZN Mktp,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
fb869096-d30b-4d58-902c-fbf8a37b40b1,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-03,-14.99,Amazon,,Uncategorized,Rewards Visa,,0,cleared,,,,0,
94dfa522-ecc2-47e9-896e-669ff5ba95d3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-03,-24.99,Amazon Prime,,Uncategorized,Rewards Visa,,1,cleared,,,,0,
71b3062b-7e27-4792-aa51-337a0cd24a2f,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-03,-80.34,Daily Grind Cafe,d4673e6d-97e5-478e-9098-d7825642274f,Coffee Shops,Rewards Visa,,0,cleared,,,,0,
15cc1264-3660-4afa-9899-58b8cdacdbcf,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-02,-34.99,Amazon,,Uncategorized,Rewards Visa,,1,cleared,,,,0,
8484b2ff-aed9-42a1-8860-326fb6b4ffcc,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-02,-12.99,Amazon Marketplace,,Uncategorized,Rewards Visa,,1,cleared,,,,0,
c2a5d85f-2d74-4b40-8a2b-b83fd4ab3b75,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-11-01,4333.68,Employer Direct Deposit,39d68c8a-3411-4f92-ae06-ab91a308bc67,Inflow: Ready to Assign,Main Checking,,1,cleared,,,,0,
be36f2be-188e-4785-890a-26e0eaf98030,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-31,957.89,Reconciliation Balance Adjustment,,Uncategorized,Investment Account,Entered automatically by YNAB,1,reconciled,,,,0,
1ba53d39-3f63-48c9-a172-644ce41e796e,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-30,-14.99,Amazon,,Uncategorized,Rewards Visa,,1,cleared,,,,0,
7ba37fcc-dcc8-47f0-b946-e451c1e198d5,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-26,-12.99,Amazon Prime,,Uncategorized,Rewards Visa,,1,cleared,,,,0,
0a4faece-a3c0-42ab-82b0-f666c99dfff5,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-26,-1118.08,Transfer : Rewards Visa,,Uncategorized,Main Checking,,1,cleared,ccddb669-3b7a-4665-ad26-652110322321,Rewards Visa,,0,
53317dc6-926a-4652-a21b-a7c5cf8dbdb9,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-26,1118.08,Transfer : Main Checking,,Uncategorized,Rewards Visa,,1,cleared,efdfffd0-fbc6-4fdd-bbc9-0aa37b1f0086,Main Checking,,0,
